feature_1,feature_2,paired_observations,pearson_correlation,abs_pearson_correlation
usd_krw,turkey_domestic_ppi_index,140,0.9365531808835502,0.9365531808835502
germany_dax,usa_ev_stock_units,132,0.9364910406749511,0.9364910406749511
icsg_refined_production_ton,chile_concentrator_electricity_mj_per_ton,72,0.9364609519486311,0.9364609519486311
germany_dax,canada_tsx_composite_capstone_copper,140,0.936449943466451,0.936449943466451
canada_tsx_composite_capstone_copper,global_ev_sales_share_percent,132,0.9364153860629796,0.9364153860629796
euro_area_copper_production_ppi,usa_dow_jones,138,0.9363498420082156,0.9363498420082156
shfe_pre_settlement_cny_per_ton,hong_kong_hang_seng_zijin_mining,128,0.9363294575784321,0.9363294575784321
turkey_ppi_electrical_equipment_index,global_wind_capacity_mw,132,0.9363129603635932,0.9363129603635932
peru_mining_employment,global_ev_sales_share_percent,72,0.9362813896707975,0.9362813896707975
japan_cpi,india_nifty50,139,0.9362403910890001,0.9362403910890001
euro_area_copper_production_ppi,usa_sp500,138,0.9362314866889575,0.9362314866889575
turkey_usd_try_monthly_average,canada_tsx_composite_capstone_copper,140,0.9362142742456807,0.9362142742456807
turkey_ppi_household_appliances_index,canada_tsx_composite_capstone_copper,140,0.9361756475867522,0.9361756475867522
turkey_ppi_motor_vehicles_index,japan_nikkei225,140,0.93613849410208,0.93613849410208
usd_krw,turkey_ppi_basic_metals_index,140,0.9361138942842463,0.9361138942842463
turkey_domestic_ppi_index,global_wind_capacity_mw,132,0.9360217422252705,0.9360217422252705
turkey_ppi_household_appliances_index,canada_tsx_composite,140,0.9359178934129676,0.9359178934129676
turkey_ppi_motor_vehicles_index,canada_tsx_composite_capstone_copper,140,0.935886773682984,0.935886773682984
turkey_ppi_basic_metals_index,germany_dax,140,0.9356597516971534,0.9356597516971534
usd_inr,usa_dow_jones,140,0.9356530069027096,0.9356530069027096
chile_copper_total_energy_consumption_tj,global_ev_sales_units,120,0.9356260237498684,0.9356260237498684
germany_dax,hong_kong_hang_seng_zijin_mining,140,0.9356148018560899,0.9356148018560899
usd_inr,usa_ev_stock_units,132,0.935598944897534,0.935598944897534
germany_dax,global_renewable_capacity_mw,132,0.9355824901494164,0.9355824901494164
turkey_eur_try_monthly_average,usa_nasdaq_composite,140,0.9355799872846141,0.9355799872846141
euro_area_hicp,us_ppi,139,0.9355779294448311,0.9355779294448311
shfe_pre_settlement_cny_per_ton,australia_asx200,128,0.9354822185539174,0.9354822185539174
shfe_settlement_cny_per_ton,australia_asx200,128,0.9353876699315704,0.9353876699315704
japan_10y_yield,boj_call_rate,138,0.9353578933095276,0.9353578933095276
shfe_close_cny_per_ton,australia_asx200,128,0.935320935032797,0.935320935032797
turkey_cpi_index,hong_kong_hang_seng_zijin_mining,140,0.9353112496695141,0.9353112496695141
turkey_ppi_nonferrous_metals_index,uk_ftse100_antofagasta,140,0.9352441782570946,0.9352441782570946
usa_sp500,hong_kong_hang_seng_zijin_mining,140,0.9352045244266007,0.9352045244266007
us_cpi_index,rest_of_world_ev_sales_units,131,0.935184806892664,0.935184806892664
japan_ppi,world_copper_refinery_production_ton,96,0.9351400643262952,0.9351400643262952
usd_inr,turkey_ppi_electrical_equipment_index,140,0.9349691762588568,0.9349691762588568
euro_area_hicp,usd_krw,139,0.9348509064693904,0.9348509064693904
chile_open_pit_fuel_mj_per_ton,usa_ev_stock_units,120,0.9348187387968859,0.9348187387968859
japan_nikkei225,china_ev_stock_units,132,0.9347733478745202,0.9347733478745202
gold_usd_per_troy_ounce,turkey_ppi_wire_cable_index,139,0.9347688324033541,0.9347688324033541
turkey_ppi_nonferrous_metal_ores_index,uk_ftse100_antofagasta,140,0.9347261802806807,0.9347261802806807
usd_jpy,turkey_ppi_basic_metals_index,140,0.9347226017234906,0.9347226017234906
japan_cpi,turkey_ppi_nonferrous_metal_ores_index,139,0.9346980332481531,0.9346980332481531
gold_usd_per_troy_ounce,uk_ftse100_antofagasta,139,0.9346435112063406,0.9346435112063406
world_copper_reserves_ton,usa_ev_sales_units,96,0.9345783374133991,0.9345783374133991
turkey_ppi_motor_vehicles_index,canada_tsx_composite,140,0.9344575584730151,0.9344575584730151
usa_nasdaq_composite,global_solar_capacity_mw,132,0.9344464919372968,0.9344464919372968
turkey_ppi_electrical_equipment_index,india_nifty50,140,0.9343615941843844,0.9343615941843844
turkey_ppi_basic_metals_index,usa_dow_jones,140,0.934286783904541,0.934286783904541
chile_copper_fuel_consumption_tj,chile_open_pit_fuel_mj_per_ton,120,0.9342710448596399,0.9342710448596399
fed_interest_rate,korea_call_money_rate,138,0.9341763627335227,0.9341763627335227
canada_tsx_composite_capstone_copper,europe_ev_stock_units,132,0.934170565607909,0.934170565607909
japan_cpi,usa_sp500,139,0.9341318388229309,0.9341318388229309
canada_tsx_composite_lundin_mining,poland_wig20_kghm,140,0.9341260017315759,0.9341260017315759
europe_ev_sales_units,global_ev_stock_units,132,0.9340456593121821,0.9340456593121821
turkey_ppi_motor_vehicles_index,global_wind_capacity_mw,132,0.9340369787611019,0.9340369787611019
usd_inr,japan_cpi,139,0.9340204313498058,0.9340204313498058
silver_usd_per_troy_ounce,turkey_ppi_nonferrous_metal_ores_index,139,0.9340060419338105,0.9340060419338105
japan_nikkei225,usa_dow_jones,140,0.9339996028546992,0.9339996028546992
turkey_ppi_basic_metals_index,canada_tsx_composite,140,0.9339933918705354,0.9339933918705354
usa_dow_jones,canada_tsx_composite_capstone_copper,140,0.9339605795059056,0.9339605795059056
turkey_ppi_metal_ores_index,global_renewable_capacity_mw,132,0.9339168663757685,0.9339168663757685
japan_nikkei225,canada_tsx_composite_lundin_mining,140,0.9337837950520433,0.9337837950520433
turkey_bist100,icsg_mine_production_ton,92,0.9336074669920561,0.9336074669920561
japan_10y_yield,turkey_bist100,138,0.9335942185426944,0.9335942185426944
turkey_ppi_metal_ores_index,uk_ftse100_antofagasta,140,0.9335693468541565,0.9335693468541565
australia_asx200,global_wind_capacity_mw,132,0.933537043238775,0.933537043238775
turkey_ppi_nonferrous_metal_ores_index,turkey_usd_try_monthly_average,140,0.9335322684635431,0.9335322684635431
japan_10y_yield,icsg_refined_production_ton,90,0.9334382528313148,0.9334382528313148
euro_area_copper_production_ppi,world_copper_mine_production_ton,120,0.9333972150768628,0.9333972150768628
silver_usd_per_troy_ounce,usa_sp500_southern_copper,139,0.933365546788913,0.933365546788913
turkey_bist100,global_renewable_capacity_mw,132,0.9333591756097658,0.9333591756097658
canada_tsx_composite_lundin_mining,hong_kong_hang_seng_zijin_mining,140,0.9332392520110159,0.9332392520110159
usd_krw,japan_ppi,139,0.9332238141301343,0.9332238141301343
chile_copper_production_ton,peru_mining_employment_yoy_pct,48,0.9331905839585448,0.9331905839585448
chile_copper_fuel_consumption_tj,europe_ev_sales_units,120,0.9331831028424782,0.9331831028424782
boj_call_rate,turkey_ppi_nonferrous_metal_ores_index,140,0.933165276704534,0.933165276704534
japan_10y_yield,turkey_ppi_motor_vehicles_index,138,0.9331339105139397,0.9331339105139397
usd_krw,japan_cpi,139,0.9331084042013048,0.9331084042013048
japan_10y_yield,turkey_domestic_ppi_index,138,0.9330900360575214,0.9330900360575214
us_cpi_index,australia_asx200,138,0.9330669413361476,0.9330669413361476
rest_of_world_ev_sales_units,usa_ev_sales_units,132,0.9330277070246825,0.9330277070246825
euro_area_copper_production_ppi,usa_ev_sales_units,132,0.9329303063756678,0.9329303063756678
japan_cpi,global_wind_capacity_mw,132,0.9329245281062295,0.9329245281062295
south_korea_kospi,germany_dax_aurubis,140,0.9329108940333833,0.9329108940333833
indonesia_exports,turkey_exports_usd,138,0.9328424744111053,0.9328424744111053
world_copper_mine_production_ton,china_ev_stock_units,120,0.9327490914579721,0.9327490914579721
usd_jpy,turkey_bist100,140,0.9327443665393771,0.9327443665393771
japan_cpi,chile_copper_fuel_consumption_tj,120,0.9326991164943771,0.9326991164943771
china_refined_copper_production_ton,rest_of_world_ev_stock_units,111,0.9324627145531708,0.9324627145531708
source_value_10000_ton,rest_of_world_ev_stock_units,111,0.9324627145531706,0.9324627145531706
us_cpi_index,chile_open_pit_fuel_mj_per_ton,120,0.9324124691617126,0.9324124691617126
usd_inr,turkey_ppi_motor_vehicles_index,140,0.9323289827546883,0.9323289827546883
canada_tsx_composite_lundin_mining,germany_dax_aurubis,140,0.9322947243701903,0.9322947243701903
usa_nasdaq_composite,hong_kong_hang_seng_zijin_mining,140,0.9322097596731561,0.9322097596731561
indonesia_exports,turkey_imports_usd,138,0.932209571497543,0.932209571497543
china_ev_stock_units,usa_ev_sales_units,132,0.9321443106766553,0.9321443106766553
turkey_ppi_wire_cable_index,chile_copper_fuel_consumption_tj,120,0.9321307966064107,0.9321307966064107
india_nifty50,icsg_refined_production_ton,92,0.93211655859944,0.93211655859944
source_value_10000_ton,world_copper_mine_production_ton,100,0.9320654291668684,0.9320654291668684
china_refined_copper_production_ton,world_copper_mine_production_ton,100,0.9320654291668682,0.9320654291668682
usd_cdf,global_renewable_capacity_mw,132,0.9320475503468764,0.9320475503468764
india_nifty50,canada_tsx_composite_capstone_copper,140,0.9320298291392698,0.9320298291392698
japan_cpi,icsg_mine_production_ton,91,0.9319483596205625,0.9319483596205625
usa_dow_jones,chile_copper_electricity_consumption_tj,120,0.9318642436308058,0.9318642436308058
usd_inr,icsg_refined_production_ton,92,0.9317784812776292,0.9317784812776292
china_refined_copper_production_ton,usa_dow_jones,115,0.9317002951931751,0.9317002951931751
source_value_10000_ton,usa_dow_jones,115,0.931700295193175,0.931700295193175
japan_nikkei225,turkey_bist100,140,0.9316110168250308,0.9316110168250308
chile_open_pit_fuel_mj_per_ton,rest_of_world_ev_sales_units,120,0.9314629732800905,0.9314629732800905
turkey_ppi_motor_vehicles_index,usa_ev_sales_units,132,0.9314573194133616,0.9314573194133616
turkey_ppi_basic_metals_index,usa_nasdaq_composite,140,0.9314570223104253,0.9314570223104253
turkey_cpi_index,global_ev_sales_share_percent,132,0.9314280930637348,0.9314280930637348
euro_area_hicp,rest_of_world_ev_stock_units,132,0.931426221364445,0.931426221364445
turkey_cpi_index,canada_tsx_composite_capstone_copper,140,0.9313756909679758,0.9313756909679758
us_ppi,global_ev_sales_share_percent,132,0.9313519915124253,0.9313519915124253
germany_dax,icsg_refined_production_ton,92,0.9313196026824343,0.9313196026824343
usd_jpy,turkey_domestic_ppi_index,140,0.9313076173902033,0.9313076173902033
platinum_usd_per_troy_ounce,usa_nyse_hecla_mining,139,0.931220464924991,0.931220464924991
turkey_ppi_household_appliances_index,india_nifty50,140,0.931145640380931,0.931145640380931
china_refined_copper_production_ton,icsg_mine_production_ton,74,0.9311122909698049,0.9311122909698049
source_value_10000_ton,icsg_mine_production_ton,74,0.9311122909698047,0.9311122909698047
turkey_bist100,global_ev_sales_share_percent,132,0.9310443908976959,0.9310443908976959
turkey_ppi_basic_metals_index,japan_nikkei225,140,0.9309941070827417,0.9309941070827417
us_ppi,usa_ev_sales_units,132,0.9309683619015704,0.9309683619015704
india_nifty50,world_copper_refinery_production_ton,96,0.930937655841868,0.930937655841868
platinum_usd_per_troy_ounce,china_csi300_jiangxi_copper,139,0.9309159189206673,0.9309159189206673
japan_nikkei225,global_ev_sales_share_percent,132,0.9308806011975767,0.9308806011975767
silver_usd_per_troy_ounce,uk_ftse100_antofagasta,139,0.9308201912447529,0.9308201912447529
turkey_ppi_household_appliances_index,usa_ev_sales_units,132,0.9307453935488536,0.9307453935488536
gold_usd_per_troy_ounce,global_solar_capacity_mw,132,0.9306767804782125,0.9306767804782125
turkey_ppi_nonferrous_metal_ores_index,china_ev_sales_units,132,0.9306604119850561,0.9306604119850561
china_refined_copper_production_ton,europe_ev_sales_units,111,0.9304831104357256,0.9304831104357256
source_value_10000_ton,europe_ev_sales_units,111,0.9304831104357254,0.9304831104357254
us_ppi,turkey_imports_usd,139,0.9304151882423418,0.9304151882423418
turkey_cpi_index,usa_sp500_southern_copper,140,0.9303665850250402,0.9303665850250402
australia_asx200,global_renewable_capacity_mw,132,0.9301786750646405,0.9301786750646405
turkey_cpi_index,chile_ipsa,140,0.9301648094642825,0.9301648094642825
japan_nikkei225,rest_of_world_ev_stock_units,132,0.9301301539600078,0.9301301539600078
turkey_ppi_motor_vehicles_index,world_copper_mine_production_ton,120,0.9300988747096449,0.9300988747096449
usa_dow_jones,icsg_refined_usage_ton,92,0.9299989245165127,0.9299989245165127
turkey_bist100,canada_tsx_composite_capstone_copper,140,0.9299492065056683,0.9299492065056683
usd_jpy,turkey_usd_try_monthly_average,140,0.9299133266439762,0.9299133266439762
canada_tsx_composite,global_ev_stock_units,132,0.9298398043034956,0.9298398043034956
euro_area_hicp,usa_sp500,139,0.9298024986673055,0.9298024986673055
china_refined_copper_production_ton,usa_ev_sales_units,111,0.9297701524732147,0.9297701524732147
source_value_10000_ton,usa_ev_sales_units,111,0.9297701524732144,0.9297701524732144
india_nifty50,rest_of_world_ev_stock_units,132,0.9297654760042303,0.9297654760042303
japan_ppi,usa_sp500,139,0.9297388176918178,0.9297388176918178
turkey_eur_try_monthly_average,hong_kong_hang_seng_zijin_mining,140,0.9297114145616006,0.9297114145616006
japan_ppi,rest_of_world_ev_stock_units,132,0.9296892964411408,0.9296892964411408
japan_nikkei225,rest_of_world_ev_sales_units,132,0.9296859937512796,0.9296859937512796
canada_tsx_composite,europe_ev_stock_units,132,0.9296729877311458,0.9296729877311458
usd_inr,turkey_ppi_household_appliances_index,140,0.9296696592899738,0.9296696592899738
usd_inr,icsg_mine_production_ton,92,0.9296180689686685,0.9296180689686685
world_copper_mine_production_ton,rest_of_world_ev_sales_units,120,0.9295277815615496,0.9295277815615496
turkey_eur_try_monthly_average,usa_dow_jones,140,0.9295031970583506,0.9295031970583506
usa_sp500,china_ev_stock_units,132,0.9294081851199708,0.9294081851199708
usd_inr,india_nifty50,140,0.9293955315580968,0.9293955315580968
japan_10y_yield,rest_of_world_ev_stock_units,132,0.9293598501019084,0.9293598501019084
source_value_10000_ton,japan_ppi,115,0.9293502483254616,0.9293502483254616
china_refined_copper_production_ton,japan_ppi,115,0.9293502483254614,0.9293502483254614
canada_tsx_composite,global_wind_capacity_mw,132,0.9293500527618482,0.9293500527618482
chile_sulfuric_acid_consumption_ton,peru_mining_employment,60,0.9293111299393347,0.9293111299393347
turkey_ppi_nonferrous_metals_index,canada_tsx_composite_capstone_copper,140,0.9292790867840695,0.9292790867840695
usa_dow_jones,global_ev_sales_share_percent,132,0.9292089073212062,0.9292089073212062
canada_tsx_composite,global_ev_sales_units,132,0.9292080837648871,0.9292080837648871
euro_area_hicp,turkey_cpi_index,139,0.9291869932459748,0.9291869932459748
m2_money_supply,chile_copper_total_energy_consumption_tj,120,0.9291501828903669,0.9291501828903669
turkey_ppi_household_appliances_index,world_copper_mine_production_ton,120,0.9291326138420901,0.9291326138420901
turkey_ppi_nonferrous_metals_index,usa_sp500,140,0.9291274859386157,0.9291274859386157
usd_krw,turkey_ppi_electrical_equipment_index,140,0.929127226228537,0.929127226228537
usd_idr,japan_cpi,139,0.9291164332350392,0.9291164332350392
turkey_ppi_electrical_equipment_index,hong_kong_hang_seng_zijin_mining,140,0.9290857244615716,0.9290857244615716
turkey_ppi_nonferrous_metals_index,icsg_refined_usage_ton,92,0.9290644601924578,0.9290644601924578
chile_open_pit_fuel_mj_per_ton,global_solar_capacity_mw,120,0.9290359052427285,0.9290359052427285
usd_jpy,icsg_refined_usage_ton,92,0.9290307238755611,0.9290307238755611
japan_10y_yield,icsg_refined_usage_ton,90,0.9290188515924828,0.9290188515924828
usa_nasdaq_composite,chile_copper_electricity_consumption_tj,120,0.9289048479590881,0.9289048479590881
china_refined_copper_production_ton,turkey_cpi_index,115,0.9288379964051616,0.9288379964051616
source_value_10000_ton,turkey_cpi_index,115,0.9288379964051615,0.9288379964051615
turkey_ppi_household_appliances_index,global_wind_capacity_mw,132,0.9287733097399761,0.9287733097399761
usa_dow_jones,australia_asx200_rio_tinto,140,0.9286704573783688,0.9286704573783688
turkey_usd_try_monthly_average,japan_nikkei225,140,0.9286391347619402,0.9286391347619402
euro_area_copper_production_ppi,turkey_ppi_basic_metals_index,138,0.9286068669867733,0.9286068669867733
usa_sp500,usa_sp500_southern_copper,140,0.928514643358363,0.928514643358363
chile_copper_total_energy_consumption_tj,usa_ev_sales_units,120,0.9284665403411835,0.9284665403411835
korea_call_money_rate,us_2y_yield,138,0.9284597421638054,0.9284597421638054
turkey_ppi_wire_cable_index,usa_nasdaq_composite,140,0.9284590993365719,0.9284590993365719
usd_krw,turkey_ppi_household_appliances_index,140,0.928247565394485,0.928247565394485
usa_dow_jones,europe_ev_stock_units,132,0.9281782523556416,0.9281782523556416
germany_dax,icsg_refined_usage_ton,92,0.9280597450496471,0.9280597450496471
global_dry_bulk_import,global_import,92,0.9279921170861695,0.9279921170861695
shfe_close_cny_per_ton,germany_dax,128,0.9279586043291963,0.9279586043291963
turkey_usd_try_monthly_average,canada_tsx_composite,140,0.9279576552107153,0.9279576552107153
turkey_usd_try_monthly_average,usa_nasdaq_composite,140,0.9279360002876872,0.9279360002876872
japan_nikkei225,chile_copper_total_energy_consumption_tj,120,0.9279172260036372,0.9279172260036372
shfe_settlement_cny_per_ton,germany_dax,128,0.9279138453398939,0.9279138453398939
usa_sp500,icsg_refined_usage_ton,92,0.9277952114255887,0.9277952114255887
peru_bvl_general,uk_ftse100,139,0.9277106477463156,0.9277106477463156
usa_sp500_southern_copper,global_solar_capacity_mw,132,0.9276855986788326,0.9276855986788326
shfe_pre_settlement_cny_per_ton,germany_dax,128,0.9276637845142761,0.9276637845142761
canada_tsx_composite_lundin_mining,usa_nyse_hecla_mining,140,0.927568705718341,0.927568705718341
usd_inr,usd_krw,140,0.927536220381265,0.927536220381265
gold_usd_per_troy_ounce,chile_copper_total_energy_consumption_tj,120,0.9275263403263612,0.9275263403263612
japan_10y_yield,rest_of_world_ev_sales_units,132,0.9274918744873222,0.9274918744873222
chile_open_pit_fuel_mj_per_ton,global_ev_sales_units,120,0.927411488916892,0.927411488916892
chile_open_pit_fuel_mj_per_ton,global_ev_stock_units,120,0.9274043384421918,0.9274043384421918
usd_inr,china_ev_sales_units,132,0.9274040735449187,0.9274040735449187
usd_inr,usa_nasdaq_composite,140,0.9273933542846376,0.9273933542846376
usa_sp500_southern_copper,global_renewable_capacity_mw,132,0.9273642214576261,0.9273642214576261
euro_area_hicp,euro_area_copper_production_ppi,138,0.9273317237617134,0.9273317237617134
icsg_refined_usage_ton,chile_copper_total_energy_consumption_tj,72,0.9272975955071836,0.9272975955071836
source_value_10000_ton,icsg_refined_usage_ton,74,0.9271508301158726,0.9271508301158726
china_refined_copper_production_ton,icsg_refined_usage_ton,74,0.9271508301158723,0.9271508301158723
turkey_bist100,usa_ev_sales_units,132,0.9271435620596271,0.9271435620596271
gold_usd_per_troy_ounce,china_ev_stock_units,132,0.9271359146080549,0.9271359146080549
euro_area_ppi,turkey_imports_usd,138,0.9270473065707056,0.9270473065707056
turkey_ppi_basic_metals_index,chile_open_pit_fuel_mj_per_ton,120,0.926956288357374,0.926956288357374
usd_krw,turkey_ppi_motor_vehicles_index,140,0.9268116613961367,0.9268116613961367
icsg_refined_production_ton,chile_copper_total_energy_consumption_tj,72,0.9267977042797021,0.9267977042797021
euro_area_ppi,japan_ppi,138,0.926766236492854,0.926766236492854
chile_open_pit_fuel_mj_per_ton,global_renewable_capacity_mw,120,0.9267366373151421,0.9267366373151421
silver_usd_per_troy_ounce,peru_bvl_general,139,0.9266851175191336,0.9266851175191336
germany_dax,turkey_bist100,140,0.9265984704520351,0.9265984704520351
chile_open_pit_fuel_mj_per_ton,china_ev_sales_units,120,0.9265670452243272,0.9265670452243272
euro_area_hicp,world_copper_reserves_ton,96,0.9265667555343886,0.9265667555343886
turkey_usd_try_monthly_average,usa_dow_jones,140,0.9264386833382247,0.9264386833382247
gold_usd_per_troy_ounce,turkey_ppi_electrical_equipment_index,139,0.926319018435944,0.926319018435944
us_cpi_index,usa_nasdaq_composite,138,0.9262826779730001,0.9262826779730001
south_korea_kospi,poland_wig20_kghm,140,0.9262042918363662,0.9262042918363662
gold_usd_per_troy_ounce,japan_10y_yield,138,0.9260483420025644,0.9260483420025644
gold_usd_per_troy_ounce,turkey_eur_try_monthly_average,139,0.925929495260277,0.925929495260277
usa_dow_jones,global_ev_sales_units,132,0.9259116149450618,0.9259116149450618
us_ppi,world_copper_mine_production_ton,120,0.9258746310526097,0.9258746310526097
usd_inr,world_copper_reserves_ton,96,0.9258684668148549,0.9258684668148549
us_cpi_index,world_copper_reserves_ton,95,0.9258636015331182,0.9258636015331182
japan_cpi,usa_ev_sales_units,132,0.9258463527100899,0.9258463527100899
usa_sp500_southern_copper,global_ev_sales_units,132,0.9257121426274233,0.9257121426274233
canada_tsx_composite,china_ev_stock_units,132,0.9255133235330043,0.9255133235330043
chile_copper_total_energy_consumption_tj,global_ev_stock_units,120,0.9255066924577149,0.9255066924577149
chile_open_pit_fuel_mj_per_ton,europe_ev_stock_units,120,0.9254502634842269,0.9254502634842269
world_copper_refinery_production_ton,chile_concentrator_electricity_mj_per_ton,84,0.9253956107999441,0.9253956107999441
turkey_ppi_wire_cable_index,india_nifty50,140,0.9253808171615133,0.9253808171615133
usd_idr,turkey_usd_try_monthly_average,139,0.9252611769647554,0.9252611769647554
euro_area_copper_production_ppi,australia_asx200,138,0.9252499852209185,0.9252499852209185
usa_nasdaq_composite,uk_ftse100_antofagasta,140,0.9252466277610203,0.9252466277610203
canada_tsx_composite,rest_of_world_ev_stock_units,132,0.925190677365418,0.925190677365418
germany_dax,usa_sp500_southern_copper,140,0.9251718477046513,0.9251718477046513
usa_sp500,rest_of_world_ev_stock_units,132,0.9251380580527736,0.9251380580527736
gold_usd_per_troy_ounce,global_ev_stock_units,132,0.9249376701324507,0.9249376701324507
usa_nasdaq_composite,europe_ev_stock_units,132,0.9249286152702888,0.9249286152702888
china_refined_copper_production_ton,turkey_bist100,115,0.9248436658957214,0.9248436658957214
source_value_10000_ton,turkey_bist100,115,0.9248436658957209,0.9248436658957209
turkey_ppi_nonferrous_metals_index,icsg_refined_production_ton,92,0.924829423844778,0.924829423844778
usd_krw,turkey_eur_try_monthly_average,140,0.9248220227914523,0.9248220227914523
turkey_ppi_nonferrous_metals_index,global_ev_sales_share_percent,132,0.9248211039625148,0.9248211039625148
peru_mining_employment,global_ev_sales_units,72,0.9248174350588633,0.9248174350588633
usa_sp500_southern_copper,usa_ev_stock_units,132,0.9246812169762038,0.9246812169762038
geopolitical_risk_index,geopolitical_threats_index,140,0.9246498303911406,0.9246498303911406
m2_money_supply,global_wind_capacity_mw,132,0.9246045335991266,0.9246045335991266
turkey_ppi_electrical_equipment_index,usa_nasdaq_composite,140,0.9246003280163787,0.9246003280163787
usa_nasdaq_composite,usa_sp500_southern_copper,140,0.9245580820145418,0.9245580820145418
turkey_ppi_motor_vehicles_index,usa_nasdaq_composite,140,0.924513473770544,0.924513473770544
germany_dax,europe_ev_stock_units,132,0.9243925445958712,0.9243925445958712
usd_jpy,usd_krw,140,0.924368359672147,0.924368359672147
usd_idr,turkey_eur_try_monthly_average,139,0.9243343848327092,0.9243343848327092
japan_10y_yield,china_ev_stock_units,132,0.9243323893572217,0.9243323893572217
us_cpi_index,euro_area_ppi,137,0.9242483782279473,0.9242483782279473
turkey_ppi_electrical_equipment_index,chile_copper_fuel_consumption_tj,120,0.9242394337735509,0.9242394337735509
euro_area_hicp,usd_jpy,139,0.9242220757093896,0.9242220757093896
turkey_domestic_ppi_index,chile_copper_fuel_consumption_tj,120,0.9242032140453157,0.9242032140453157
boj_call_rate,turkey_ppi_metal_ores_index,140,0.924169033943796,0.924169033943796
turkey_ppi_nonferrous_metal_ores_index,europe_ev_stock_units,132,0.9241563873636122,0.9241563873636122
turkey_domestic_ppi_index,hong_kong_hang_seng_zijin_mining,140,0.9241368818812766,0.9241368818812766
japan_10y_yield,turkey_eur_try_monthly_average,138,0.9241302088843898,0.9241302088843898
usd_krw,turkey_ppi_wire_cable_index,140,0.9241249678651346,0.9241249678651346
canada_tsx_composite,usa_ev_stock_units,132,0.9240305212354262,0.9240305212354262
turkey_ppi_nonferrous_metals_index,chile_copper_fuel_consumption_tj,120,0.9239939715858172,0.9239939715858172
usa_sp500_southern_copper,china_ev_sales_units,132,0.923929407120059,0.923929407120059
usa_sp500_southern_copper,europe_ev_stock_units,132,0.9238684570362562,0.9238684570362562
turkey_usd_try_monthly_average,chile_open_pit_fuel_mj_per_ton,120,0.9238331928801699,0.9238331928801699
usa_sp500,world_copper_refinery_production_ton,96,0.9238098082912833,0.9238098082912833
gold_usd_per_troy_ounce,turkey_ppi_motor_vehicles_index,139,0.9237782047700931,0.9237782047700931
turkey_ppi_electrical_equipment_index,usa_sp500_southern_copper,140,0.9237652552133069,0.9237652552133069
turkey_ppi_basic_metals_index,turkey_ppi_nonferrous_metal_ores_index,140,0.9236117931775042,0.9236117931775042
japan_ppi,canada_tsx_composite_capstone_copper,139,0.923596284920254,0.923596284920254
usa_sp500,uk_ftse100_antofagasta,140,0.9235629522829397,0.9235629522829397
euro_area_hicp,usa_dow_jones,139,0.9235339229507986,0.9235339229507986
euro_area_hicp,chile_copper_total_energy_consumption_tj,120,0.9232993840631161,0.9232993840631161
usd_cdf,chile_copper_electricity_consumption_tj,120,0.9232364837443967,0.9232364837443967
icsg_mine_production_ton,peru_mining_employment,72,0.9231049122969296,0.9231049122969296
hong_kong_hang_seng_zijin_mining,europe_ev_stock_units,132,0.9229538353935604,0.9229538353935604
australia_asx200,canada_tsx_composite_capstone_copper,140,0.9229501173684065,0.9229501173684065
turkey_ppi_metal_ores_index,canada_tsx_composite_capstone_copper,140,0.9229319722424887,0.9229319722424887
usd_jpy,turkey_ppi_household_appliances_index,140,0.9229299198704374,0.9229299198704374
turkey_ppi_motor_vehicles_index,hong_kong_hang_seng_zijin_mining,140,0.9228951815453493,0.9228951815453493
canada_tsx_composite_teck_resources,usa_ev_sales_units,132,0.9228255329732995,0.9228255329732995
japan_10y_yield,japan_nikkei225,138,0.9227829187040344,0.9227829187040344
canada_tsx_composite,china_ev_sales_units,132,0.9227313754812831,0.9227313754812831
usd_jpy,turkey_ppi_electrical_equipment_index,140,0.9226758210232543,0.9226758210232543
us_ppi,europe_ev_sales_units,132,0.9225920219636149,0.9225920219636149
turkey_ppi_nonferrous_metal_ores_index,global_renewable_capacity_mw,132,0.9225778412245391,0.9225778412245391
turkey_ppi_household_appliances_index,hong_kong_hang_seng_zijin_mining,140,0.9225087067269852,0.9225087067269852
turkey_unemployment_rate_percent,icsg_refined_usage_ton,91,-0.922447748438368,0.922447748438368
world_copper_mine_production_ton,icsg_refined_production_ton,84,0.9224236627349822,0.9224236627349822
canada_tsx_composite,rest_of_world_ev_sales_units,132,0.922254828342857,0.922254828342857
turkey_ppi_nonferrous_metal_ores_index,global_ev_sales_units,132,0.9222408480756731,0.9222408480756731
canada_tsx_composite_capstone_copper,world_copper_mine_production_ton,120,0.9221332444970364,0.9221332444970364
chile_open_pit_fuel_mj_per_ton,china_ev_stock_units,120,0.9221301978171583,0.9221301978171583
silver_usd_per_troy_ounce,turkey_ppi_metal_ores_index,139,0.9221245554356844,0.9221245554356844
us_cpi_index,turkey_bist100,138,0.9220887842089409,0.9220887842089409
euro_area_hicp,euro_area_ppi,138,0.9220758103527248,0.9220758103527248
germany_dax,india_nifty50,140,0.9220527877235203,0.9220527877235203
chile_open_pit_fuel_mj_per_ton,global_ev_sales_share_percent,120,0.9220520598106036,0.9220520598106036
source_value_10000_ton,usa_nasdaq_composite,115,0.9219700390067671,0.9219700390067671
china_refined_copper_production_ton,usa_nasdaq_composite,115,0.9219700390067671,0.9219700390067671
